EIIN,Institution_Name,Institution_Type,Management,Establishment_Year,Division,District,Madrasah_Type,College_Type,Computer_Facility_2010,Internet_2010,Year,Total_Students,Female_Students,Disabled_Students,Teachers,TSR,Dropout_Rate,Completion_Rate,Pass_Rate,Computer_Facility,Internet_Access,Electricity_Access,Girls_Toilet,Budget,Community_Contribution,Solar_System,Data_Source,Cluster,Infrastructure_Score
5290378,Ins_408 College,College,Private,1979,Khulna,Khulna,,Degree (Honors),1,0,2011,864,405,48,0.27722772277227725,25.94822372931531,18.6469018100837,81.3530981899163,79.53789744925234,1,0.0,0.5401337975611862,1,0.30364922606535644,1563198.7,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.23499292986436138
5290378,Ins_408 College,College,Private,1979,Khulna,Khulna,,Degree (Honors),1,0,2012,771,455,49,0.25742574257425743,24.64423127374401,21.70906557755387,78.29093442244613,80.67112521850578,1,1.0,0.92508533641622,1,0.23542710978168316,926826.41,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.3949412776631188
5290378,Ins_408 College,College,Private,1979,Khulna,Khulna,,Degree (Honors),1,0,2013,341,197,21,0.0693069306930693,27.591352057518044,21.396087309560535,78.60391269043947,78.21291376661715,1,0.0,0.7480078972438449,1,0.5734588466478137,2592442.19,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.30752150253182764
5290378,Ins_408 College,College,Private,1979,Khulna,Khulna,,Degree (Honors),1,0,2014,835,377,47,0.2376237623762376,28.14662933530471,22.806972389543,77.193027610457,78.31409850407263,1,1.0,0.749526499555311,1,0.13875778452312318,486411.95,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.3406660209744329
5290378,Ins_408 College,College,Private,1979,Khulna,Khulna,,Degree (Honors),1,0,2015,1223,696,44,0.36633663366336633,28.688055224626215,14.41770122851544,85.58229877148456,74.52268342037033,1,1.0,0.8503138225056233,1,0.17909970145057308,643261.25,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.39945084082429644
5290378,Ins_408 College,College,Private,1979,Khulna,Khulna,,Degree (Honors),1,0,2016,1060,404,57,0.31683168316831684,28.25609058752777,17.9537315328162,82.04626846718381,82.4813695900969,1,1.0,0.9441826579846836,1,0.39589913662202303,1543159.53,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4929990732615066
5290378,Ins_408 College,College,Private,1979,Khulna,Khulna,,Degree (Honors),1,0,2017,1381,639,89,0.3564356435643565,33.35688808789337,20.182675448644968,79.81732455135503,84.12212249807862,1,1.0,0.8746923660524372,1,0.37148257133967166,663949.64,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4926719787391428
5290378,Ins_408 College,College,Private,1979,Khulna,Khulna,,Degree (Honors),1,0,2018,1060,417,43,0.31683168316831684,28.318889576285425,15.162043580879295,84.8379564191207,81.8398602899327,1,1.0,0.6724915371457388,1,0.42641744408966464,1477579.19,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.5082582269953274
5290378,Ins_408 College,College,Private,1979,Khulna,Khulna,,Degree (Honors),1,0,2019,425,283,26,0.08910891089108912,29.772348214133405,16.020570847531705,83.9794291524683,92.45011936966942,1,1.0,0.8771356830713302,1,0.14642991347236953,640356.33,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.29994763000351155
5290378,Ins_408 College,College,Private,1979,Khulna,Khulna,,Degree (Honors),1,0,2020,861,483,38,0.24752475247524752,28.549714772881305,19.584358658840827,80.41564134115917,79.89747941213831,1,1.0,1.0,1,0.6225124120411896,1502551.45,1,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.585513631763169
5290378,Ins_408 College,College,Private,1979,Khulna,Khulna,,Degree (Honors),1,0,2021,1899,1179,81,0.5247524752475247,32.30534944549144,13.247193867163718,86.75280613283628,82.34047499699797,1,1.0,0.9422639723744982,1,0.234700392421529,1434990.91,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.47477593878502194
5329754,Ins_896 College,College,Private,1975,Mymensingh,Mymensingh,,School and College,0,0,2010,750,380,32,0.22772277227722776,26.45638386448222,25.05654647047841,74.94345352952159,75.6219534015447,0,0.0,0.6725019264050544,1,0.5429471863909717,1723747.3,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.3397904248786542
5329754,Ins_896 College,College,Private,1975,Mymensingh,Mymensingh,,School and College,0,0,2011,1183,610,52,0.37623762376237624,27.075660945374757,24.039915427288815,75.96008457271118,79.2182999450028,0,0.0,0.82270196333086,1,0.31690381685086044,1993280.18,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.2713231955541431
5329754,Ins_896 College,College,Private,1975,Mymensingh,Mymensingh,,School and College,0,0,2012,827,475,24,0.2376237623762376,28.384010399869897,20.8392186000349,79.1607813999651,78.21585372774102,0,1.0,1.0,1,0.5423118195189193,901905.56,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.5424430384723309
5329754,Ins_896 College,College,Private,1975,Mymensingh,Mymensingh,,School and College,0,0,2013,1314,676,54,0.39603960396039606,29.147263581182152,18.385857936339285,81.61414206366072,74.81251602927257,0,0.0,0.7573530530211514,1,0.4730368326683383,2653655.14,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.35533029752228795
5329754,Ins_896 College,College,Private,1975,Mymensingh,Mymensingh,,School and College,0,0,2014,844,395,37,0.2376237623762376,28.96100003686205,21.206668288054527,78.79333171194547,77.90329088309974,0,1.0,0.7952687790633773,1,0.32841168365441437,1812792.77,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.43549297054007846
5329754,Ins_896 College,College,Private,1975,Mymensingh,Mymensingh,,School and College,0,0,2015,100,54,5,0.0,26.37959216143796,19.386592303073023,80.61340769692697,79.49737444843842,0,1.0,0.9111473861004942,1,0.6465134432528532,4002386.35,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.5232567216264266
5329754,Ins_896 College,College,Private,1975,Mymensingh,Mymensingh,,School and College,0,0,2016,710,319,39,0.18811881188118812,28.98343246044978,16.673570176798183,83.32642982320182,82.52921309673155,0,0.0,1.0,1,0.19958443783161,512539.2,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.15622786248016143
5329754,Ins_896 College,College,Private,1975,Mymensingh,Mymensingh,,School and College,0,0,2017,1225,636,51,0.33663366336633666,30.96540055609748,19.551412073767803,80.4485879262322,77.49663235008563,0,1.0,1.0,1,0.6208030894119185,2734427.77,1,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.6113916437158603
5329754,Ins_896 College,College,Private,1975,Mymensingh,Mymensingh,,School and College,0,0,2018,917,493,36,0.24752475247524752,29.984337220854975,17.94387217874207,82.05612782125793,82.11974684476039,0,1.0,0.8747745729250476,0,0.600354456721511,3031636.98,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.5744346541033297
5329754,Ins_896 College,College,Private,1975,Mymensingh,Mymensingh,,School and College,0,0,2019,636,398,36,0.1584158415841584,29.18253435705425,18.887499738139553,81.11250026186045,82.99419796531352,0,1.0,0.947226521181842,1,0.668435797947216,3839452.12,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.5817426514488555
5329754,Ins_896 College,College,Private,1975,Mymensingh,Mymensingh,,School and College,0,0,2020,1039,320,43,0.27722772277227725,30.959820742040723,13.446749705738243,86.55325029426176,80.8167110069712,0,1.0,0.9858031214560454,1,0.40349909439519943,912035.89,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4849178640292829
5329754,Ins_896 College,College,Private,1975,Mymensingh,Mymensingh,,School and College,0,0,2021,1193,616,48,0.37623762376237624,27.488179787613664,12.571802311150758,87.42819768884924,82.83236732556685,0,1.0,1.0,1,0.3250017759148023,1556739.23,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.475372175086114
8696513,Ins_293 School,Secondary School,Private,1972,Dhaka,Dhaka,,,1,0,2010,761,400,28,0.14851485148514854,36.87449209986268,37.991785709348186,62.008214290651814,78.4530500198316,1,0.0,0.6507822111661621,1,0.36207376008782216,1703033.92,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.22559133548945565
8696513,Ins_293 School,Secondary School,Private,1972,Dhaka,Dhaka,,,1,0,2011,724,371,20,0.13861386138613863,37.666207880049456,32.76494442764155,67.23505557235845,78.57384298427083,1,0.0,0.6903449366880242,1,0.406980059459791,2516978.3,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.2450741881457371
8696513,Ins_293 School,Secondary School,Private,1972,Dhaka,Dhaka,,,1,0,2012,848,463,46,0.19801980198019803,33.56797004445526,37.537071388082865,62.462928611917135,80.09692593597609,1,0.0,0.6807688319932351,0,0.37055942551195503,1458028.77,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.24468565335003692
8696513,Ins_293 School,Secondary School,Private,1972,Dhaka,Dhaka,,,1,0,2013,689,439,47,0.1683168316831683,31.030700341387508,32.61698770154401,67.38301229845598,82.50204511408003,1,0.0,0.8632078214925226,1,0.41050678710958366,1132155.74,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.2557484430597423
8696513,Ins_293 School,Secondary School,Private,1972,Dhaka,Dhaka,,,1,0,2014,582,314,32,0.11881188118811882,33.91658353106873,32.98648390731831,67.0135160926817,84.18122163557504,1,0.0,0.8404891827185952,1,0.25280013472563506,797099.08,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.16204363171925318
8696513,Ins_293 School,Secondary School,Private,1972,Dhaka,Dhaka,,,1,0,2015,463,249,29,0.08910891089108912,32.070264500912494,30.820172169769886,69.17982783023011,84.65095767783957,1,0.0,0.8483684280527177,1,0.4737967552926075,2227690.62,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.2636310509136305
8696513,Ins_293 School,Secondary School,Private,1972,Dhaka,Dhaka,,,1,0,2016,662,399,24,0.13861386138613863,34.13079486738571,23.037761571487938,76.96223842851207,90.49831890888704,1,0.0,0.8588746771085556,1,0.5436907922339806,421646.09,1,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.3134295545328319
8696513,Ins_293 School,Secondary School,Private,1972,Dhaka,Dhaka,,,1,0,2017,887,413,24,0.2376237623762376,29.595144690868494,28.31783212417757,71.68216787582243,88.85193866797212,1,1.0,0.9497444918876524,1,0.34170977822360965,1118264.74,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.44214201782467616
8696513,Ins_293 School,Secondary School,Private,1972,Dhaka,Dhaka,,,1,0,2018,1028,428,66,0.27722772277227725,30.65443910674504,26.632624993186703,73.36737500681329,80.70405279004966,1,1.0,1.0,1,0.3464402886417346,281856.61,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4563884611525505
8696513,Ins_293 School,Secondary School,Private,1972,Dhaka,Dhaka,,,1,0,2019,825,456,46,0.20792079207920794,31.63388607483741,28.181157752104095,71.8188422478959,79.79865397826845,1,1.0,0.9618101009666256,1,0.5707558705967708,2799459.98,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.5477541729221478
8696513,Ins_293 School,Secondary School,Private,1972,Dhaka,Dhaka,,,1,0,2020,869,455,30,0.21782178217821785,31.879679419136018,25.325696224973026,74.67430377502697,82.61381186433957,1,1.0,1.0,1,0.6296338811090381,3870358.81,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.5801634752079845
8696513,Ins_293 School,Secondary School,Private,1972,Dhaka,Dhaka,,,1,0,2021,491,203,10,0.099009900990099,31.55746483074639,23.759163407026044,76.24083659297395,84.48135011431926,1,1.0,1.0,1,0.26107946182687974,1128571.1,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.3602427012104696
2837535,Ins_531 School,Secondary School,Private,1995,Rajshahi,Sirajganj,,,0,0,2010,458,281,17,0.08910891089108912,31.407359307027004,34.40611879471798,65.59388120528202,82.91655247441074,0,0.0,0.7565926702395604,1,0.5553738471275874,1946347.67,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.30441959683112046
2837535,Ins_531 School,Secondary School,Private,1995,Rajshahi,Sirajganj,,,0,0,2011,110,51,5,0.0,32.446179359917934,34.16791273295707,65.83208726704294,81.6981012878014,0,0.0,0.5981117748182861,1,0.6124896692458145,401207.91,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.30624483462290725
2837535,Ins_531 School,Secondary School,Private,1995,Rajshahi,Sirajganj,,,0,0,2012,596,352,45,0.12871287128712872,32.211306517206275,28.273903103251406,71.7260968967486,80.38730620593476,0,0.0,0.8628847201973994,1,0.21065001508457476,899614.08,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.143938868928426
2837535,Ins_531 School,Secondary School,Private,1995,Rajshahi,Sirajganj,,,0,0,2013,782,423,37,0.19801980198019803,30.86198631650266,35.20836256689682,64.79163743310318,84.635893572306,0,1.0,0.7675701245547278,1,0.32096146543682086,222436.68,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.4198866733124698
2837535,Ins_531 School,Secondary School,Private,1995,Rajshahi,Sirajganj,,,0,0,2014,100,55,4,0.0,31.469443344891797,34.82222394839294,65.17777605160705,78.0762747596728,0,1.0,0.827645623570104,1,0.21892458677350335,387450.56,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.3094622933867517
2837535,Ins_531 School,Secondary School,Private,1995,Rajshahi,Sirajganj,,,0,0,2015,383,212,18,0.0693069306930693,31.092286692579645,34.2444263674985,65.7555736325015,89.18193861984265,0,1.0,0.8272247575978265,1,0.21006683226762266,450280.02,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.32582549534173216
2837535,Ins_531 School,Secondary School,Private,1995,Rajshahi,Sirajganj,,,0,0,2016,840,530,41,0.19801980198019803,32.68802386326,27.366759331531146,72.63324066846886,84.45443644315002,0,1.0,0.908247199748908,1,0.9999999999999999,3808559.46,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.7594059405940594
2837535,Ins_531 School,Secondary School,Private,1995,Rajshahi,Sirajganj,,,0,0,2017,100,64,3,0.0,28.835948985238655,29.76466884070243,70.23533115929757,84.16564892338832,0,1.0,1.0,1,0.4795982811114956,1765339.6,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.4397991405557478
2837535,Ins_531 School,Secondary School,Private,1995,Rajshahi,Sirajganj,,,0,0,2018,674,257,23,0.18811881188118812,27.870898187509138,28.763202204929726,71.23679779507027,82.44558548030942,0,1.0,0.9567159369065952,1,0.47670277886242096,1004552.5,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.4947870329955669
2837535,Ins_531 School,Secondary School,Private,1995,Rajshahi,Sirajganj,,,0,0,2019,537,287,29,0.10891089108910891,31.995484382594935,28.151408685194724,71.84859131480528,88.17534458659388,0,1.0,1.0,1,0.29085031734644146,860050.74,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.37809842599995347
2837535,Ins_531 School,Secondary School,Private,1995,Rajshahi,Sirajganj,,,0,0,2020,641,433,31,0.1782178217821782,27.783108087262583,27.802694079076943,72.19730592092306,82.72088192476862,0,1.0,0.9745447019005504,1,0.2148580191784991,1362063.62,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.360894356123903
2837535,Ins_531 School,Secondary School,Private,1995,Rajshahi,Sirajganj,,,0,0,2021,838,450,41,0.20792079207920794,31.309231903000025,27.54241252075603,72.45758747924397,85.45722126796612,0,1.0,1.0,1,0.48594051069426986,3120042.28,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.5053464929708973
3692441,Ins_514 College,College,Private,1965,Mymensingh,Jamalpur,,Higher Secondary,1,0,2010,734,430,39,0.22772277227722776,26.027439828803264,24.640469311327625,75.35953068867238,73.5891055370486,1,0.0,0.5942081001285899,1,0.3700524198050334,283969.58,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.253343041585685
3692441,Ins_514 College,College,Private,1965,Mymensingh,Jamalpur,,Higher Secondary,1,0,2011,678,345,42,0.1782178217821782,29.4348357733447,22.14152620995644,77.85847379004356,78.08160182776408,1,1.0,0.7098057987594012,1,0.0998445068674198,585249.48,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.3033875999683634
3692441,Ins_514 College,College,Private,1965,Mymensingh,Jamalpur,,Higher Secondary,1,0,2012,800,440,41,0.22772277227722776,28.444959498036503,21.237987429993865,78.76201257000614,77.6005666447628,1,0.0,0.9003339920670229,1,0.5950358162175611,2783118.22,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.36583473979194886
3692441,Ins_514 College,College,Private,1965,Mymensingh,Jamalpur,,Higher Secondary,1,0,2013,937,438,32,0.29702970297029707,26.694155820996375,20.156180906467863,79.84381909353213,75.8339402770506,1,0.0,0.9173511703503192,1,0.3169543640910302,1534379.67,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.24758609293660422
3692441,Ins_514 College,College,Private,1965,Mymensingh,Jamalpur,,Higher Secondary,1,0,2014,737,412,34,0.1683168316831683,32.37391502456485,16.154506596281493,83.8454934037185,85.14205966879592,1,0.0,0.9001488496465353,0,0.28822114093135554,1086686.49,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.19460561997062825
3692441,Ins_514 College,College,Private,1965,Mymensingh,Jamalpur,,Higher Secondary,1,0,2015,513,277,19,0.12871287128712872,27.24793176039102,15.40385793687442,84.59614206312558,82.8450903936281,1,1.0,0.975208584892006,1,0.1999635660375915,1022437.22,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.33859564440493434
3692441,Ins_514 College,College,Private,1965,Mymensingh,Jamalpur,,Higher Secondary,1,0,2016,699,311,34,0.20792079207920794,26.425300826292904,20.20155229127857,79.79844770872143,79.92201828432393,1,1.0,0.7694395607681874,1,0.2831882093436562,754525.96,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.4039703422955905
3692441,Ins_514 College,College,Private,1965,Mymensingh,Jamalpur,,Higher Secondary,1,0,2017,822,417,44,0.19801980198019803,31.71395587782566,16.96011747935345,83.03988252064656,84.75925321304315,1,1.0,1.0,1,0.32474637259836836,1327200.01,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.4217791268932436
3692441,Ins_514 College,College,Private,1965,Mymensingh,Jamalpur,,Higher Secondary,1,0,2018,1146,587,40,0.29702970297029707,32.055166596819,19.598317432988733,80.40168256701126,76.72283866272323,1,0.0,0.8799496070830632,1,0.42553148748935343,528029.42,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.30187465463576585
3692441,Ins_514 College,College,Private,1965,Mymensingh,Jamalpur,,Higher Secondary,1,0,2019,637,309,35,0.14851485148514854,30.931840171081323,18.93326802323982,81.06673197676018,82.2757353892167,1,1.0,0.8883833420025614,1,0.29967259711080824,1003020.95,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.39439075400094864
3692441,Ins_514 College,College,Private,1965,Mymensingh,Jamalpur,,Higher Secondary,1,0,2020,1168,687,44,0.27722772277227725,34.627355724694645,15.295426291142762,84.70457370885724,82.81915257447982,1,1.0,0.9660366004674054,1,0.35228050883366047,368540.84,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.45930857124851343
3692441,Ins_514 College,College,Private,1965,Mymensingh,Jamalpur,,Higher Secondary,1,0,2021,1298,493,79,0.4158415841584159,27.28233149708414,18.40511990422733,81.59488009577267,89.440662557266,1,1.0,1.0,1,0.42717136237732245,1081402.75,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.538338156436186
3155137,Ins_312 School,Secondary School,Private,1967,Mymensingh,Sherpur,,,1,0,2010,610,346,32,0.11881188118811882,35.86512487348272,38.02144968127585,61.97855031872415,83.7668694415516,1,0.0,0.6720110203267058,1,0.1905141257559415,965675.54,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.1309006272344064
3155137,Ins_312 School,Secondary School,Private,1967,Mymensingh,Sherpur,,,1,0,2011,547,283,32,0.099009900990099,35.11661297893773,28.99481322311451,71.0051867768855,84.20838741778381,1,0.0,0.6850417395598243,1,0.2865877784904274,1786476.92,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.1729968595422434
3155137,Ins_312 School,Secondary School,Private,1967,Mymensingh,Sherpur,,,1,0,2012,165,82,9,0.0,36.151630586650626,35.19509866449542,64.80490133550458,87.87755906135729,1,1.0,0.7567351709094221,1,0.3092194974288315,692415.92,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.35460974871441575
3155137,Ins_312 School,Secondary School,Private,1967,Mymensingh,Sherpur,,,1,0,2013,535,336,38,0.11881188118811882,29.829414236712463,25.863847283807544,74.13615271619246,85.19389876243929,1,1.0,0.6339039409562182,1,0.2972577538669983,746613.42,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.3842724412899349
3155137,Ins_312 School,Secondary School,Private,1967,Mymensingh,Sherpur,,,1,0,2014,615,325,36,0.14851485148514854,30.277476574689057,34.40770626532161,65.59229373467839,79.96738194190344,1,0.0,0.7589598517559147,1,0.6931297503676684,1583605.23,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.39111933062937876
3155137,Ins_312 School,Secondary School,Private,1967,Mymensingh,Sherpur,,,1,0,2015,228,130,9,0.019801980198019806,28.702045952165804,28.303877654613768,71.69612234538623,86.32489082396361,1,1.0,0.9102625646209784,1,0.5379424131568834,2645977.17,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.47491180063784766
3155137,Ins_312 School,Secondary School,Private,1967,Mymensingh,Sherpur,,,1,0,2016,288,153,11,0.0297029702970297,35.79437765631544,32.79706898795415,67.20293101204585,82.37384510575852,1,1.0,0.7971274234800999,1,0.7295042739129326,3077702.87,1,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.5736630280455752
3155137,Ins_312 School,Secondary School,Private,1967,Mymensingh,Sherpur,,,1,0,2017,773,365,36,0.21782178217821785,28.36602948132862,28.613322521999212,71.38667747800079,87.16002548041027,1,1.0,0.8746081757892278,1,0.6382901248052787,1058865.48,1,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.5844915970561047
3155137,Ins_312 School,Secondary School,Private,1967,Mymensingh,Sherpur,,,1,0,2018,397,240,20,0.0594059405940594,33.13435687753408,26.507432903038104,73.49256709696189,82.63456633319976,1,1.0,1.0,1,0.1063104023902673,199110.37,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.2709769833733515
3155137,Ins_312 School,Secondary School,Private,1967,Mymensingh,Sherpur,,,1,0,2019,938,573,29,0.24752475247524752,30.76149189126771,27.77686815678755,72.22313184321244,83.73151532927422,1,1.0,0.7814052052772419,1,0.2623153103242138,1039974.68,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.4054150809046812
3155137,Ins_312 School,Secondary School,Private,1967,Mymensingh,Sherpur,,,1,0,2020,669,367,34,0.19801980198019803,26.718859870711928,26.645696102830374,73.35430389716963,86.79053751083009,1,1.0,0.9947282005591002,1,0.4982118938739026,566547.79,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.5085118875310106
3155137,Ins_312 School,Secondary School,Private,1967,Mymensingh,Sherpur,,,1,0,2021,760,436,39,0.20792079207920794,28.508831318454423,25.262784678088305,74.73721532191169,84.20064607425704,1,1.0,1.0,1,0.40945373752813063,557644.98,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4671031063878277
2989522,Ins_555 School,Secondary School,Private,1997,Barishal,Bhola,,,0,0,2010,423,188,16,0.0693069306930693,35.151220477448945,32.20223390001217,67.79776609998783,88.9306565852788,0,0.0,0.6866697816173002,1,0.2992067913616665,509980.96,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.17039547488875403
2989522,Ins_555 School,Secondary School,Private,1997,Barishal,Bhola,,,0,0,2011,656,355,28,0.11881188118811882,37.045993561152095,35.744061647215084,64.25593835278491,83.77869345461148,0,0.0,0.8292660648494872,1,0.5248259887990678,2493807.71,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.2980565587559696
2989522,Ins_555 School,Secondary School,Private,1997,Barishal,Bhola,,,0,0,2012,475,311,24,0.07920792079207921,34.9168277880928,32.55569291781486,67.44430708218513,85.9993292792488,0,0.0,0.7722136337086158,1,0.5290621566619094,2992959.09,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.28829345456857847
2989522,Ins_555 School,Secondary School,Private,1997,Barishal,Bhola,,,0,0,2013,618,355,29,0.11881188118811882,34.337699786560826,32.81094516291909,67.1890548370809,83.37105938407468,0,0.0,0.7748311053371408,1,0.4526532184630632,547741.45,1,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.26197017358796726
2989522,Ins_555 School,Secondary School,Private,1997,Barishal,Bhola,,,0,0,2014,672,362,38,0.18811881188118812,27.10142176431065,35.62638388552641,64.37361611447359,86.21770432479815,0,0.0,0.8336786871394134,1,0.395286825338064,1722596.26,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.25407905623338845
2989522,Ins_555 School,Secondary School,Private,1997,Barishal,Bhola,,,0,0,2015,651,335,28,0.1584158415841584,30.89108371852199,27.84824887905939,72.15175112094062,85.99982076138801,0,1.0,1.0,1,0.26072540834452856,1150946.29,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.37788745664751183
2989522,Ins_555 School,Secondary School,Private,1997,Barishal,Bhola,,,0,0,2016,357,225,19,0.0693069306930693,29.475144175565955,26.772603920733424,73.22739607926658,83.71141350282338,0,1.0,1.0,1,0.5307575246664138,2964332.38,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.4861708415411277
2989522,Ins_555 School,Secondary School,Private,1997,Barishal,Bhola,,,0,0,2017,606,379,26,0.14851485148514854,29.8629926615057,39.05079369352581,60.94920630647419,86.08212948215748,0,1.0,0.9450461212200444,1,0.3951375607821821,832933.34,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4421232358366356
2989522,Ins_555 School,Secondary School,Private,1997,Barishal,Bhola,,,0,0,2018,618,243,26,0.13861386138613863,32.25950012987,23.62975891169459,76.3702410883054,89.09022853591394,0,0.0,1.0,1,0.5576477681718278,943176.05,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.3204080425017555
2989522,Ins_555 School,Secondary School,Private,1997,Barishal,Bhola,,,0,0,2019,456,304,27,0.08910891089108912,31.04837432630487,26.07128223295187,73.92871776704813,79.7736945720487,0,1.0,0.8798670589723699,1,0.35113146800155465,1331590.38,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.40229840726810406
2989522,Ins_555 School,Secondary School,Private,1997,Barishal,Bhola,,,0,0,2020,843,419,55,0.2376237623762376,28.97715399086588,29.038030667086183,70.96196933291381,85.71506445200463,0,1.0,0.9184821338019958,1,0.34691372192679176,1123423.24,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4447439896762672
2989522,Ins_555 School,Secondary School,Private,1997,Barishal,Bhola,,,0,0,2021,795,335,42,0.20792079207920794,30.248306830463463,23.16280788758035,76.83719211241964,83.8483471853981,0,1.0,1.0,1,0.26097006428987735,466506.92,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.39286126976870106
935489,Ins_625 College,College,Public,1956,Khulna,Magura,,School and College,1,0,2010,589,273,33,0.1683168316831683,26.35546940766578,20.00860519182643,79.99139480817357,76.24964060108438,1,0.0,0.7033727809616253,1,0.3347766151284363,1942061.73,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.21788335706916864
935489,Ins_625 College,College,Public,1956,Khulna,Magura,,School and College,1,0,2011,855,505,59,0.2376237623762376,29.18154801669766,23.497120202272107,76.5028797977279,77.79963296757876,1,0.0,0.830839790864463,0,0.6531682913359168,2568001.22,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.3978712743808297
